,release_date,runtime,return_on_investment,genres_popularity_score,genres_vote_score,keywords_popularity_score,keywords_vote_score,casts_popularity_score,casts_vote_score,directors_popularity_score,directors_vote_score
472,1990-07-02,124.0,2.4290156285714284,9.940948853840132,6.0988001447392275,12.89320175000952,6.416985325088769,14.79631627730886,6.460264950188948,9.646817999999998,5.700000000000001
473,1979-12-06,132.0,2.9714285714285715,10.130431831335958,6.148350176023456,11.61196969506173,6.476442901234567,8.80918556068723,6.43211038961039,7.35772442857143,6.799999999999999
474,1991-12-05,113.0,2.588888888888889,10.028779082031232,6.078133968755024,8.631630011305363,6.577249417249419,8.897633614168472,6.543769139810807,6.530403,7.0
475,1989-06-09,107.0,1.34,10.028779082031232,6.078133968755024,10.887316889536125,6.255939575939576,9.81899454554731,6.1711363636363625,12.308007,5.6
476,1982-06-03,113.0,7.066666666666666,10.028779082031232,6.078133968755024,9.518657114529914,6.870854700854699,8.532542127874729,6.579431818181818,6.530403,7.0
478,1986-11-25,119.0,4.541666666666667,10.11660931022233,6.0574677927708205,10.505431171651788,6.4168489583333335,9.726485174733046,6.62491774891775,9.397127000000001,6.65
479,1992-06-19,126.0,2.5,10.111826539074087,6.056704150452161,13.121415585229922,6.372799140813624,11.779461334587,6.499433846626406,14.493253374999998,6.75625
480,1988-08-12,107.0,2.440511076923077,9.446321490166676,6.3498007001010714,9.702406352351828,6.684618837077854,10.901570538140222,6.35522395732922,9.937437,5.699999999999999
481,1978-07-07,110.0,29.302295,7.3464170039139045,6.314970645792557,8.009591428482699,6.805205105450391,8.495403413492062,6.6176501035196695,11.02235675,6.075
482,1982-06-11,115.0,0.14935424242424242,8.123082515453671,6.2806424561680725,8.630412238583519,5.739831444838773,10.1472359540972,5.52999073771385,14.202364000000001,4.9
483,1990-10-05,94.0,2.8370333333333333,9.940948853840132,6.0988001447392275,9.29279191026844,6.182442003560955,7.46972902600969,5.932186669202221,7.609379,5.5600000000000005
484,1992-10-08,103.0,3.4732325428571427,9.940948853840132,6.0988001447392275,9.542889429999999,6.09671568627451,9.425410576452368,6.024992251974208,9.040739875,6.025
485,1978-06-16,116.0,8.39420035,9.797282475388545,5.984841241642174,10.92147097232976,6.0015391998299785,9.802967879166669,6.0920000000000005,11.612089000000003,5.566666666666666
487,1996-12-12,106.0,0.4481573857142857,9.573722917577923,6.0450403203254375,11.520135987170407,6.347345533254624,10.597227971321908,6.25536064654326,14.493253374999998,6.75625
488,1996-12-13,104.0,-0.9489483333333333,8.091503185136608,6.2945869414734865,7.208675370766489,6.4643817857721615,7.169766572558746,6.329482084500467,9.3123605,6.866666666666666
489,1996-12-06,139.0,4.47105184,7.84314112472904,6.301381509579843,9.789339947580643,6.425453629032258,10.51008487512922,6.298447390668562,10.300102666666668,6.400000000000001
490,1987-03-01,94.0,3.86338,8.848800845590677,6.230852996178143,10.014350037829912,6.426246334310851,10.343262425515071,6.452307119780804,11.405538767857143,6.935714285714287
491,1996-12-18,98.0,-0.4433345652173913,8.201461871932501,6.513842024539881,8.054058407936507,6.487989417989418,7.929048049923474,6.465800687155835,5.307983999999999,6.6
492,1996-12-20,111.0,11.360475928571429,9.82002671461884,6.17778551545248,10.818401263747603,6.314561034940292,10.636514272950935,6.320383777308066,8.385301,6.0200000000000005
493,1992-09-25,112.0,0.8876464,8.745989902533587,6.4105305095076766,12.337531879605264,6.7985672514619875,11.845641036190473,6.688928571428572,10.8184883,6.58
494,1996-12-14,134.0,1.5644941636363636,8.133942094663078,6.595476153570032,8.156568553240742,6.112499999999999,7.3282882868659405,6.039432582815735,9.729344857142857,7.114285714285714
495,1997-01-09,100.0,-0.7915256727272727,9.865984966840301,6.19465814114255,8.86592030384884,5.92680347255819,7.552351726716501,5.678736745764521,5.304043,5.2
496,1997-01-16,117.0,-0.41840794545454546,9.484693601741112,6.156615157927573,10.141846131433931,5.907132040392192,10.666676705276565,5.7748799921687,8.2562535,6.3
498,1997-01-24,106.0,-0.926337,7.773939437923203,6.414406335166219,15.807766532516542,6.678618693134823,8.440639006802721,6.446853741496598,6.207420000000001,7.2
499,1997-02-14,121.0,0.0013662,9.30871264603252,6.351010390631302,10.188436953521796,6.464816767670195,9.592627770001966,6.499357044470682,9.190555615384614,6.776923076923078
500,1997-02-13,93.0,0.4560144,7.981544498340715,6.075331858407092,8.895858987789989,6.298412698412698,9.007230184776336,6.144847041847043,9.304901,6.0
501,1997-01-15,134.0,-0.7549866,9.456052539606713,6.33225732682448,9.560033878351483,6.6306083167076935,9.045688578474644,6.845519744483159,9.664880875,7.3875
502,1997-02-21,140.0,-0.5623217,8.415804225327951,6.656495480355048,9.475143999999998,7.4799999999999995,6.758504247506772,6.424757705501125,6.667488624999999,6.5375000000000005
503,1997-02-27,127.0,0.1987142,9.30871264603252,6.351010390631302,10.526469242741479,6.612110495877938,11.526780841365754,6.641213467247949,9.1565124,6.540000000000001
504,1996-09-11,117.0,0.36969833333333335,8.059341818189935,6.5426538688342175,9.08719714870868,6.393565687585405,9.6160169375,5.78,6.392121857142857,6.114285714285715
505,1997-03-07,109.0,0.4725285357142857,8.091503185136608,6.2945869414734865,9.131085980055008,6.3259891410075575,10.07065194208113,6.429621693121692,9.698407,5.700000000000001
506,1997-04-03,116.0,0.7362250588235294,9.492306666407766,6.125501304162531,10.267778992941178,6.140313725490197,11.288801046366975,6.173842665271239,10.283775444444444,6.2
508,1997-03-21,127.0,2.0,8.201461871932501,6.513842024539881,7.6018885865443435,7.047461773700308,8.910819237071804,6.6684590469916545,7.390306,7.1
509,1997-03-12,107.0,0.5645283,9.30871264603252,6.351010390631302,10.372255384327143,6.375063131313133,10.130773845600968,6.2591269841269845,9.535834,6.566666666666667
510,1997-03-26,75.0,-0.88854259375,8.945161888502897,6.231249305017419,7.7735194842304605,6.514839673861081,5.434942546666666,6.826666666666666,11.429606666666666,6.633333333333333
511,1997-03-27,99.0,0.7979739,9.996876990277528,6.067798191991938,9.688707015961553,5.719911918682759,7.245948633333333,5.019444444444445,5.436744999999999,4.6
513,1997-04-11,89.0,2.041905933333333,9.81284452020701,6.031150663695823,12.600181359134616,5.3878365384615385,11.607760846923975,5.980415653304152,12.387136000000002,5.15
514,1997-05-02,94.0,3.102059939393939,9.362283900594024,6.150957356698268,10.923395580853036,6.317225018815134,10.385682240683078,6.173067735275335,10.313355142857144,6.271428571428571
515,1997-05-02,95.0,0.3933095555555556,9.361119859870923,6.237147438006112,9.82492807346151,6.327405753459586,8.96689220196128,6.448442760942759,10.672827333333332,6.2
517,1997-05-16,108.0,0.45,8.201461871932501,6.513842024539881,6.9292398878957515,6.501208494208496,8.92963885952381,6.147500000000001,1.7442,5.7
518,1997-05-23,129.0,2.1380071780821917,10.035499151600169,6.053240287205088,5.960989923148149,6.093425925925926,8.163415029366115,6.25386673493791,13.001193086956523,6.891304347826086
519,1997-06-01,115.0,1.9868297866666667,9.865984966840301,6.19465814114255,11.102102574700623,6.3949745489632255,11.002554128546997,6.356805872416687,11.294250571428572,5.885714285714286
520,1997-06-06,95.0,-0.9794,8.95875953238657,6.450108079244537,5.80294081818182,6.307851239669424,0.7678423513513517,6.027027027027027,0.321515,6.0
522,1997-06-26,93.0,1.9730835411764707,9.291864929704738,6.159820483082676,11.856276187932526,6.510504605632692,11.482523269331491,6.524457064182836,15.097576,7.06
523,1997-06-19,105.0,6.876015921052631,7.66398075112731,6.195151252099825,8.766033069643086,6.420727720569539,7.743436665045244,6.32586964554642,6.779622,6.575000000000001
524,1963-10-21,103.0,-0.41285777777777777,8.201461871932501,6.513842024539881,8.366610263438405,6.850537684574982,7.473414138888889,7.134722222222222,7.23218175,7.525
525,1997-06-27,138.0,2.070951825,9.996801227780406,6.143785125291542,11.280188742369173,6.545043564810177,10.573576637611678,6.3508334998335,10.494921571428574,6.3571428571428585
526,1997-07-11,86.0,-0.7019622857142858,9.422914680431225,6.073338660785438,10.175680214423076,6.135486596736596,9.656432110353535,6.200196408529742,6.668445166666667,6.2
527,1997-07-11,150.0,0.9013369888888889,9.582929585365479,6.278374348269042,11.519308087732936,6.6765628154247505,12.882425136528083,6.909452713398088,13.050975142857142,6.814285714285715
528,1997-08-22,125.0,-0.03661688,9.037370353144173,6.279313650306752,10.526438751889813,6.441981752954578,10.290039586775803,6.334084047558631,18.804294523809524,6.552380952380952
529,1982-04-02,129.0,2.95570425,10.02254056266404,6.079059269569147,11.593085659090908,6.371636363636364,9.572818863578277,6.424647095680377,7.097068999999999,6.3999999999999995
530,1997-08-15,104.0,1.9908124666666667,9.26359929970966,6.315000478187566,9.286830757263377,6.314261818808076,9.58646931363012,6.426542533738689,12.224662166666668,6.683333333333333
531,1997-08-15,96.0,-0.5554459666666667,10.044424320538868,6.046049496715587,11.075298561784644,6.251744556904046,10.961398570931657,6.340210127291011,7.707982909090907,5.818181818181818
532,1997-07-31,96.0,1.19600105,10.008572774894988,6.033004394955053,12.747702850555557,6.124555555555556,10.526031623824787,5.989391025641026,11.366417,5.0
533,1997-08-01,98.0,6.714833,8.566259246673708,6.204934711682603,9.21142625,5.6375,9.930924328125,5.803124999999999,8.123680333333333,6.199999999999999
534,1997-08-01,105.0,1.3332639473684211,7.66398075112731,6.195151252099825,9.673009150985221,6.151769784750482,8.80578315633903,6.0471255596255595,4.347079,5.1
535,1997-08-07,135.0,0.8264377866666667,9.560359113293995,6.260389314136766,10.61666083852281,6.37270637778106,12.021576911773158,6.377668751408609,11.971601692307692,6.56923076923077
537,1997-08-22,105.0,-0.15065033333333333,9.981646398189808,6.012768502705016,12.081657119988929,6.084743680213825,9.266192847180502,6.0616230914049005,14.676685285714285,6.6
539,1997-07-29,119.0,-0.714196,9.105040372628462,6.3333285189723565,8.352287330586725,6.250715382808407,8.399638032038862,6.39557991242474,9.75054342857143,6.342857142857143
540,1990-03-02,134.0,5.64,9.908622105841403,6.107123265760525,11.520078993461539,6.522929487179487,11.319318060207559,6.527568596235686,14.41561142857143,6.8428571428571425
541,1997-09-19,138.0,2.6061982857142856,9.521053702915193,6.345786528605659,10.941484233477228,6.9758613040763615,10.767397133979356,6.914283306563085,7.29213275,6.375
542,1997-09-12,136.0,0.8779668857142857,8.891859020166615,6.478920156171072,9.750521758331669,6.681272394272394,10.318046184848484,6.637477272727272,7.2211395000000005,6.195454545454549
543,1997-10-03,115.0,1.241773074074074,9.521053702915193,6.345786528605659,13.296101881666667,6.393235294117647,10.432203215293722,6.292437386200543,7.864003,6.55
544,1997-09-19,90.0,2.1438218,9.585946077452668,5.816867469879514,8.681032119012432,6.03335284584053,9.264942482549047,6.000086267898767,5.215107,5.6
546,1997-09-05,105.0,-0.7333333333333333,9.860480877591211,6.176935982807692,8.314153148369058,6.198782230506368,8.546023709631475,5.411774531764279,7.830989999999999,5.0
547,1997-10-03,125.0,-0.6483106315789474,10.008618873324421,6.152815013404833,7.82888646,6.4928,9.07315568851103,6.371439422457209,10.5419379375,6.625000000000001
548,1997-09-27,112.0,-0.5534410555555556,8.201461871932501,6.513842024539881,8.94916469041927,6.620961798605435,9.62037405972747,6.424109766101955,9.376783888888887,6.611111111111111
549,1997-04-04,113.0,47.085088,7.84314112472904,6.301381509579843,9.546773675708863,6.52746410504554,10.036668487019652,6.4616471320305795,9.032378,6.29090909090909
550,1997-08-13,91.0,72.67146342857143,7.981544498340715,6.075331858407092,10.011222537037037,6.484814814814816,8.68166055698413,6.838031746031749,8.901597500000001,6.25
551,1997-10-17,100.0,6.387419647058824,9.917547274780102,6.099932475271025,9.431647169346874,6.20362315455636,8.511193193573748,5.860862013803189,10.395786,5.5
552,1997-10-17,144.0,1.683239649122807,9.4885259240682,6.20340986258824,10.47529340559899,6.626910431835703,10.43373486095734,6.79168833727344,11.829259333333335,6.7
553,1997-10-17,94.0,-0.6666666666666666,9.449854193113351,6.274454111991882,9.577755850027964,6.21841315796263,10.419112032445296,6.198780178611593,9.657642,5.6
554,1997-10-10,85.0,-0.5826286666666667,8.091503185136608,6.2945869414734865,8.163130072838205,6.48640564343557,7.013563118820861,6.067063492063491,8.881406875,6.0
555,1997-09-07,106.0,-0.6518673055555556,9.475590690350565,6.19726666986616,12.725501088105808,6.812282755975565,10.494733292261786,6.364374053703415,10.826243250000001,6.8
556,1997-10-31,118.0,-0.8248055405405406,9.970985797771855,6.162871184952577,8.8428849026225,6.208523119392685,8.227857889116573,6.214171729829624,3.7428239999999997,5.8
557,1981-06-25,106.0,7.53,8.927411666348279,6.0600585672403575,9.926278077922078,6.32275974025974,10.406823167242324,6.277321689640769,10.437457700000001,6.0200000000000005
558,1997-07-03,85.0,12.956259444444445,7.981544498340715,6.075331858407092,10.55500664090995,6.44516253920094,10.088829826118328,6.255626352813853,12.799853,6.3
559,1997-11-07,114.0,-0.78916954,9.361119859870923,6.237147438006112,9.33339564055736,6.2665461432506895,8.686899616578323,6.265940332113706,4.909738,5.9
560,1997-11-14,102.0,-0.8898757083333333,8.201461871932501,6.513842024539881,8.499177445119395,6.253758408188657,7.40776526706137,5.95843837535014,6.5754135,6.4
561,1997-11-18,135.0,0.147919225,9.30871264603252,6.351010390631302,9.248717932234433,6.750815018315019,8.745318392758412,6.4719666215711475,14.310641384615385,7.06923076923077
562,1997-09-11,155.0,1.8734396,8.201461871932501,6.513842024539881,8.460871861452526,6.58055602006689,8.433721100889395,7.042798230854522,8.612867,7.1571428571428575
563,1985-02-08,113.0,4.72558275,8.818138735502867,6.342000454421616,10.408366178502117,6.633657759911556,9.95055001433456,6.599218648473035,10.663548124999998,7.1625
564,1997-11-06,129.0,0.1544226380952381,10.028779082031232,6.078133968755024,12.094920160725586,6.463846778680539,12.102350077136828,6.452020733652313,12.320269000000001,6.462500000000001
565,1993-09-08,139.0,1.987376,8.201461871932501,6.513842024539881,8.08797085976104,6.536707012987011,8.45038139515306,6.396139455782312,6.6988175000000005,6.3
566,1998-04-23,99.0,8.666666666666666,8.469949404494864,6.243191888392557,16.968224520833335,6.475138888888889,9.178819430074785,6.354326923076922,8.101974,6.0
567,1997-11-21,95.0,0.7125620333333333,10.204301029582965,6.034858126214281,9.315985875633757,5.610938700693557,8.085943585763887,4.724345238095237,14.887475,4.65
568,1998-06-04,103.0,3.4019700166666667,8.091503185136608,6.2945869414734865,11.86867026190476,6.96375,12.003864001775339,6.856379914529916,10.663548124999998,7.1625
569,1997-11-14,124.0,1.6555046666666666,9.860480877591211,6.176935982807692,11.418435006773962,6.438280823786141,10.694601121839817,6.239254481916552,10.137596,5.725
570,1997-11-20,94.0,1.6378178867924529,10.11444261116877,6.1881139308312925,11.311346544342507,7.2617737003058105,10.003477050720065,6.228614393493401,7.874311928571428,6.0335714285714275
571,1997-11-14,97.0,-0.30991225,9.394874849715405,6.164826570458685,9.603051019925735,6.421499761367371,8.164691728826222,6.525092600758985,9.038654000000001,6.0
572,1997-11-12,109.0,1.3142857142857143,9.949491640803076,5.950939607897219,13.566012746559764,6.000842632466572,12.484581524347401,6.177068817405134,10.493883,7.033333333333334
573,1997-12-03,155.0,1.0555555555555556,8.996561774739705,6.547701967746275,6.164093779662006,6.774478438228437,8.576661384948878,6.408381580529607,13.001193086956523,6.891304347826086
574,1997-08-26,96.0,-0.46565795,8.091503185136608,6.2945869414734865,9.207340881616162,6.586560146923785,8.411913196764443,6.376064567901555,8.466433833333333,6.933333333333334
575,1997-11-26,93.0,1.224715325,9.295521959563112,6.030709396082149,10.302236871428573,6.311349206349206,9.703648257460863,6.12267958499189,8.80222425,5.449999999999999
576,1997-12-11,115.0,-0.09682214285714286,7.981544498340715,6.075331858407092,9.422825690270047,6.051257472686044,8.914703192075265,5.810672615366492,7.718215000000001,5.4
577,1997-12-05,126.0,21.5933435,8.201461871932501,6.513842024539881,9.935063754714996,6.692296197655264,13.51342991465445,7.393969160776839,8.8103834,6.65
578,1997-12-12,102.0,1.47132859375,8.748657934044312,6.0504810552539645,10.08819575819805,6.058235479797979,9.40356723030303,5.888538961038962,8.902947285714285,5.428571428571429
579,1997-11-21,155.0,-0.282707,9.521053702915193,6.345786528605659,7.375591473544973,6.416666666666667,8.864404794640691,6.3187376402466615,9.190555615384614,6.776923076923078
580,1997-12-19,98.0,2.2215102368421054,8.748657934044312,6.0504810552539645,10.165950521625088,6.470547441629409,7.802415162704136,6.134745879120881,10.394625833333333,6.183333333333334
581,1997-12-09,120.0,6.181804208333333,9.872011475507941,6.073491206204121,9.509299497300944,6.0202429149797565,10.319815466698836,6.075592348874962,8.385301,6.0200000000000005
582,1997-05-14,112.0,-0.347283,8.201461871932501,6.513842024539881,8.150414233191288,6.515783269760543,8.783643589565527,6.578098290598291,8.2244295,6.35
584,1997-12-25,177.0,-0.779672075,9.022715240888221,6.318805766171501,9.04606473125,6.410595238095238,8.58062771799239,6.3425346268625855,11.574777666666668,6.8999999999999995
585,1998-05-14,170.0,2.11472605,7.773939437923203,6.414406335166219,8.88946618263136,6.589637269917406,9.208911297854941,6.653515311719094,7.002936,6.325
587,1997-12-25,134.0,-0.7969718214285715,8.201461871932501,6.513842024539881,8.893356509253247,6.58709145021645,6.043263866666666,6.746666666666667,11.723928529411765,7.3882352941176475
588,1998-03-06,117.0,2.0793045333333335,8.848800845590677,6.230852996178143,13.111640047418467,6.892720029139729,12.326658894075697,6.785105530178709,11.492852285714287,7.021428571428571
589,1998-01-19,111.0,1.21976264,7.84314112472904,6.301381509579843,9.365930962962963,6.720370370370371,11.665929178526378,6.530412615159314,11.249717,6.95
590,1997-12-25,97.0,3.283767533333333,8.091503185136608,6.2945869414734865,9.420391206880668,6.535802431266655,9.32983471152871,6.314803449555625,9.577145166666668,6.316666666666667
591,1998-02-27,100.0,0.007419111111111111,10.273663442081965,6.160640510133624,14.882036498736944,6.71424145451618,11.00850103148898,6.622034515192412,13.260731333333332,6.250000000000001
592,1998-01-16,97.0,-0.7161347571428571,10.008618873324421,6.152815013404833,8.923843647747749,6.123873873873873,9.469558689155845,6.023487878787879,6.363405,5.5
593,1998-01-16,82.0,1.1825025,8.848800845590677,6.230852996178143,10.961192117903192,6.389555607156077,7.99814661863426,6.133969907407407,6.764006666666667,5.766666666666667
594,1997-08-22,109.0,-0.8992653333333334,8.34800623169842,6.2588922127162805,9.151710462986424,6.471800059054961,3.8824169161654143,6.851992849771488,1.6312879999999998,7.0
595,1997-12-19,93.0,3.0,8.789513411448564,6.251000783116159,7.101595871428572,6.285714285714286,7.814061475151052,5.66053286053286,4.257516000000001,4.7
596,1998-01-30,106.0,-0.7510438666666667,9.923110883063293,5.9941470828736945,7.775072416666666,6.245833333333334,9.291511640923785,6.137160019063908,15.950726666666668,6.2
597,1998-02-06,87.0,-0.3598357,9.449854193113351,6.274454111991883,12.013692398846676,6.484424245587983,12.541057789644745,6.250562346049319,12.4053734,6.540000000000001
598,1997-04-30,93.0,-0.908451,10.031465731602738,6.071868479079647,8.890097619664964,6.127041181041181,7.869336644444445,5.765333333333333,7.146514,5.7
599,1998-02-05,123.0,-0.49816485714285713,8.78527458971763,6.244982192107477,8.851065029657445,6.464279314888012,11.716823193023705,5.8182926359786595,9.411772454545456,6.445454545454544
600,1998-02-13,95.0,5.850388166666667,7.66398075112731,6.195151252099825,8.78295546710145,6.345797101449275,10.92355308255904,6.120986578913408,9.617339666666666,6.0
601,1998-02-13,134.0,-0.8253333333333334,10.389250010600717,5.991166077738519,10.066343781133476,6.213207677096566,9.617597574435877,6.364818906489798,9.577145166666668,6.316666666666667
603,1990-07-18,103.0,1.554476,9.86233803308253,6.269594573677013,10.025689669426919,6.3037520098948665,10.868065587096964,6.473603873656858,6.2721968,6.38
604,1998-03-06,131.0,0.7061234166666667,9.865984966840301,6.19465814114255,10.77024524197177,6.259586971539099,9.1732413692052,6.243647438953335,10.978818666666667,6.033333333333334
605,1998-03-26,113.0,1.8148148148148149,9.26359929970966,6.315000478187566,5.160955666666667,6.084615384615385,6.674744722705207,6.155153836131605,7.671372538461538,6.846153846153846
606,1998-03-20,108.0,2.36,10.008618873324421,6.152815013404833,10.505325980392353,6.469995236863583,12.125045003751989,6.205221206129513,13.924623,6.3
607,1997-09-07,84.0,1.057193,7.773939437923203,6.414406335166219,7.506159276582444,6.015834799426041,7.981860421428571,5.912023809523809,3.3195616666666665,5.133333333333334
608,1998-04-17,111.0,2.1270592666666666,7.84314112472904,6.301381509579843,7.619449105364372,5.919018218623481,8.619741406146384,5.965107583774251,6.6026365,6.25
610,1998-04-03,130.0,0.7019927875,9.916329996730857,6.046855279214159,11.005856145833334,5.8381944444444445,10.145009293317099,5.733882575757575,9.960649875000001,6.0874999999999995
611,1997-09-08,110.0,0.383513,9.521053702915193,6.345786528605659,7.605362537878788,6.75029614325069,8.882527667989416,6.520489417989418,5.835127,6.699999999999999
612,1998-04-10,114.0,2.612456618181818,8.63275103987958,6.299145231721045,10.12680846289435,6.597705554831407,10.536097131815477,6.312461309523808,11.1151344,6.2
613,1998-05-01,136.0,-0.13728588,8.201461871932501,6.513842024539881,9.089768062521596,6.536802678488696,12.145182695403777,6.584490865987797,8.480720384615385,6.553846153846154
614,1998-01-30,116.0,-0.6039324,9.466074359517247,6.2361589870724625,8.465934366959067,6.331338504663865,7.3685156399533165,6.164649859943977,10.060840200000001,5.84
615,1998-02-20,86.0,-0.9954221,7.981544498340715,6.075331858407092,1.453096,3.0,7.324087553642291,5.133779761904762,4.380413900000001,4.45
616,1997-01-31,113.0,0.4794990592479189,9.190293508512399,6.168830422809969,9.953266498355262,6.20016447368421,7.136539158333332,6.165317460317461,6.183021,6.2
617,1998-04-10,93.0,-0.45241257142857144,9.949491640803076,5.950939607897219,11.669519044386998,5.952507324085115,12.380900943707902,4.984711700336701,11.6457825,5.1
618,1998-04-24,91.0,1.0774725384615385,9.42685270396623,6.099175413922167,7.565088227409228,6.174597324597325,8.654154435718727,6.0894475524475515,5.975082,6.1
619,1998-05-08,120.0,0.8728621866666667,8.473719236734084,6.291199315468687,9.935812424183124,6.168374530073584,9.782306991693122,6.2231529201941775,11.062178,6.45
620,1998-05-08,84.0,-0.38254069230769233,7.66398075112731,6.195151252099825,7.604524063811838,6.175802116099514,6.988518560037879,6.004307359307359,1.745577,5.65
623,1998-05-15,108.0,-0.026570533333333334,8.091503185136608,6.2945869414734865,6.5057522325,6.436500000000001,7.606504963859443,6.279272133603112,6.330251749999999,6.299999999999999
624,1998-05-22,118.0,-0.42268783783783787,8.675658326705719,6.237647796916698,9.120135746031746,7.0984126984127,10.458077470553174,6.427717945874002,10.1039458,6.720000000000001
625,1998-05-22,105.0,0.1758508,8.091503185136608,6.2945869414734865,9.00285084356784,6.350909945755836,10.796322508749999,6.001888888888889,11.432346,5.8
626,1998-06-05,107.0,1.1339728,9.30871264603252,6.351010390631302,8.73315837537296,6.551023310023311,9.400690495975955,6.270881486934118,9.040739875,6.025
627,1998-06-12,98.0,1.3428571428571427,8.7613022366136,6.139714322019098,18.324219,5.6,16.24280168938095,5.6972151467623835,10.437457700000001,6.0200000000000005
628,1998-06-12,100.0,1.5605015,7.84314112472904,6.301381509579843,7.689094543598132,6.216158457740994,8.229356378588754,5.998732262554031,6.426937000000001,6.1
629,1997-08-01,89.0,4.0,8.566259246673708,6.204934711682603,10.633278848484848,6.75,7.523517000000001,7.8,7.523517,7.8
631,1998-06-19,121.0,1.866641106060606,10.185315252496117,6.158032011224027,11.771479474670729,6.43353284899231,11.702666343722347,6.4144694363252555,12.69545475,5.9
632,1998-06-22,85.0,3.1472761267605636,9.282563370626987,6.05652837844621,10.042520035315984,6.070322180916976,9.380911247428799,5.990130493490889,9.698407,5.700000000000001
633,1998-06-26,123.0,0.6196993333333334,8.34800623169842,6.2588922127162805,8.014881182142858,6.415000000000001,11.134940024638166,6.322535247662966,8.896993235294119,6.2294117647058815
634,1998-01-20,110.0,0.583398,8.31137014175694,6.3226296656721805,8.033402442719115,6.40412353347136,9.271193397047913,6.949001349527663,9.167761,7.2
636,1998-07-10,110.0,0.367063675,9.687683239386711,6.060735148970611,14.578969349163449,6.206241956241955,9.523397756638799,6.2440514208013775,9.349860374999999,6.300000000000001
637,1998-07-10,84.0,52.68586666666667,9.456052539606711,6.3322573268244815,11.372558206517555,6.917823472823474,10.327359773944192,7.052639517345399,10.815134999999998,6.983333333333333
639,1929-02-08,100.0,10.49868073878628,7.706032236393246,6.434083390110813,4.652679653586206,5.710326454740918,2.251399942307693,5.528846153846154,0.758012,5.0
640,1932-05-25,112.0,2.7057142857142855,7.773939437923203,6.414406335166219,11.757015099653108,6.476499425129451,7.852490807478631,6.464797008547008,8.197695,6.3
642,1935-11-08,132.0,1.2871794871794873,8.505498516103437,6.437932778576443,8.54443756951952,6.594127282362577,6.725739781989248,7.025505632360472,4.1657695,5.85
643,1938-08-23,126.0,3.5193277218957935,7.66398075112731,6.195151252099825,7.874028948076924,6.661560606060606,5.842433789316412,7.256926560437202,7.337147200000001,7.62
644,1941-10-28,118.0,3.8,8.201461871932501,6.513842024539881,7.97965151754386,6.750292397660819,8.40209508,6.825000000000001,5.6358009,6.760000000000001
645,1942-06-04,134.0,9.044642857142858,8.042848464092778,6.498493112333034,9.029978824028058,6.60266534105534,5.368585195105821,6.801587301587302,8.060516600000001,7.3
646,1945-11-25,101.0,7.8,8.201461871932501,6.513842024539881,9.295782584681783,7.057525281618023,8.411641153188059,7.333192090395478,7.927711727272728,7.681818181818183
647,1946-12-25,172.0,10.261904761904763,8.059341818189935,6.5426538688342175,8.574611059136906,6.993222222222221,6.638804627777778,7.227777777777777,8.060516600000001,7.3
648,1947-11-11,118.0,2.9,7.773939437923203,6.414406335166219,10.128128988738737,6.796846846846847,8.59430661130536,6.9036130536130536,9.699739999999998,7.475
649,1952-01-10,152.0,8.0,8.473719236734084,6.291199315468687,6.249108777777778,6.7027777777777775,6.0437300478354965,6.822431457431455,4.591862,6.25
650,1953-08-28,118.0,17.484848484848484,8.042848464092778,6.498493112333034,8.528682332264959,6.55138888888889,7.868177971832578,7.127483203071439,8.136599499999999,7.425000000000001
651,1954-06-22,108.0,9.54945054945055,8.95875953238657,6.450108079244537,13.177970735102107,7.1998723683021595,13.96210815305566,7.384810927708656,9.699739999999998,7.475
652,1955-04-11,90.0,7.746355685131196,7.773939437923203,6.414406335166219,11.143125223051198,6.8068005814927846,10.44140180911681,7.103149730927506,11.589081,7.2
653,1961-10-18,152.0,6.276137,8.495912299368824,6.457884552829692,9.350813115883271,6.77103198553262,8.78079479027778,6.96824074074074,7.873813714285715,6.8999999999999995
654,1963-10-06,128.0,36.6,8.45051917270549,6.328305237043247,6.577279379629629,6.713888888888889,6.444319269576719,6.4885846560846545,3.3158269999999996,6.1
655,1966-12-12,120.0,6.269230769230769,8.415804225327951,6.656495480355048,8.896270220370372,7.220524691358024,8.059193143333331,7.2269999999999985,8.136599499999999,7.425000000000001
656,1967-08-02,109.0,12.689989,9.521053702915193,6.345786528605659,8.965010628511902,6.584097789115646,8.798418066743325,7.2114784322820045,7.9178256000000005,6.959999999999999
657,1968-09-26,153.0,2.7402877,8.429150358337914,6.337636592213573,10.850974396870907,6.942660550458716,9.222955975939849,7.002443609022556,5.2155745,6.7
658,1969-05-25,113.0,11.4402925,8.201461871932501,6.513842024539881,14.087564,6.619999999999999,10.19347775357903,7.121350043776908,4.9948535000000005,4.725
659,1971-10-09,104.0,21.86597611111111,9.865984966840301,6.19465814114255,10.282628344527815,6.75341694456527,8.454328844444445,7.138611111111113,9.29268425,6.4875
661,1979-12-18,105.0,12.2825,8.201461871932501,6.513842024539881,8.816268023469995,6.693735251676428,9.667174952968654,7.035944987245299,8.655671,6.45
662,1981-05-15,123.0,9.722346181818182,8.415804225327951,6.656495480355048,8.99908857580128,6.768989413364412,8.858859266982037,6.8060752319575855,4.84185,6.1
